state,business_activity,loss_type,period,gram,milligram,milliliter,unit
AL,DISTRIBUTOR,BREAK-IN/BURGLARY,2015,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,BREAK-IN/BURGLARY,2016,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,BREAK-IN/BURGLARY,2017,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,BREAK-IN/BURGLARY,2018,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,BREAK-IN/BURGLARY,2019,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,BREAK-IN/BURGLARY,2020,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,BREAK-IN/BURGLARY,2021,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,BREAK-IN/BURGLARY,JAN-SEP 2022,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,EMPLOYEE THEFT (OR SUSPECTED),2010,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,EMPLOYEE THEFT (OR SUSPECTED),2011,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,EMPLOYEE THEFT (OR SUSPECTED),2012,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,EMPLOYEE THEFT (OR SUSPECTED),2013,0.0,0.0,0.0,6.0
AL,DISTRIBUTOR,EMPLOYEE THEFT (OR SUSPECTED),2014,0.0,0.0,0.0,1.0
AL,DISTRIBUTOR,EMPLOYEE THEFT (OR SUSPECTED),2015,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,EMPLOYEE THEFT (OR SUSPECTED),2016,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,EMPLOYEE THEFT (OR SUSPECTED),2017,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,EMPLOYEE THEFT (OR SUSPECTED),2018,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,EMPLOYEE THEFT (OR SUSPECTED),2019,0.0,0.0,0.0,600.0
AL,DISTRIBUTOR,EMPLOYEE THEFT (OR SUSPECTED),2020,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,EMPLOYEE THEFT (OR SUSPECTED),2021,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,EMPLOYEE THEFT (OR SUSPECTED),JAN-SEP 2022,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,HIJACKING OF TRANSPORT VEHICLE,2010,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,HIJACKING OF TRANSPORT VEHICLE,2011,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,HIJACKING OF TRANSPORT VEHICLE,2012,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,HIJACKING OF TRANSPORT VEHICLE,2013,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,HIJACKING OF TRANSPORT VEHICLE,2014,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,HIJACKING OF TRANSPORT VEHICLE,2015,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,HIJACKING OF TRANSPORT VEHICLE,2016,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,HIJACKING OF TRANSPORT VEHICLE,2017,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,HIJACKING OF TRANSPORT VEHICLE,2018,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,HIJACKING OF TRANSPORT VEHICLE,2019,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,HIJACKING OF TRANSPORT VEHICLE,2020,0.0,0.0,0.0,590.0
AL,DISTRIBUTOR,HIJACKING OF TRANSPORT VEHICLE,2021,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,HIJACKING OF TRANSPORT VEHICLE,JAN-SEP 2022,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,LOSS IN TRANSIT,2010,839.0,0.0,1000.0,29376.0
AL,DISTRIBUTOR,LOSS IN TRANSIT,2011,834.0,0.0,2992.0,64013.0
AL,DISTRIBUTOR,LOSS IN TRANSIT,2012,1182.0,0.0,1460.0,68707.0
AL,DISTRIBUTOR,LOSS IN TRANSIT,2013,3423.0,0.0,2811.0,42976.0
AL,DISTRIBUTOR,LOSS IN TRANSIT,2014,0.0,0.0,120645.40800000001,94730.0
AL,DISTRIBUTOR,LOSS IN TRANSIT,2015,1.0,0.0,10474.0,80765.0
AL,DISTRIBUTOR,LOSS IN TRANSIT,2016,0.0,0.0,9149.0,202570.0
AL,DISTRIBUTOR,LOSS IN TRANSIT,2017,0.0,0.0,35174.0,44311.0
AL,DISTRIBUTOR,LOSS IN TRANSIT,2018,0.0,1.25,733.0,20855.0
AL,DISTRIBUTOR,LOSS IN TRANSIT,2019,0.0,0.0,8.0,701.0
AL,DISTRIBUTOR,LOSS IN TRANSIT,2020,0.0,0.0,2966.0,6000.0
AL,DISTRIBUTOR,LOSS IN TRANSIT,2021,0.0,0.0,672.0,18007.0
AL,DISTRIBUTOR,LOSS IN TRANSIT,JAN-SEP 2022,0.0,0.0,143.0,53874.0
AL,DISTRIBUTOR,OTHER,2010,0.0,0.0,1100.0,6300.0
AL,DISTRIBUTOR,OTHER,2011,0.0,0.0,0.0,24000.0
AL,DISTRIBUTOR,OTHER,2012,488.0,0.0,730.0,24010.5
AL,DISTRIBUTOR,OTHER,2013,10.0,0.0,0.0,8325.0
AL,DISTRIBUTOR,OTHER,2014,0.0,180.0,14426.94123,26136.0
AL,DISTRIBUTOR,OTHER,2015,0.0,0.0,1424.0,21500.0
AL,DISTRIBUTOR,OTHER,2016,0.0,0.0,6405.0,6203.0
AL,DISTRIBUTOR,OTHER,2017,0.0,0.0,3372.0,3160.0
AL,DISTRIBUTOR,OTHER,2018,0.0,0.0,0.0,620.0
AL,DISTRIBUTOR,OTHER,2019,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,OTHER,2020,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,OTHER,2021,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,OTHER,JAN-SEP 2022,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,PACKAGING DISCREPANCY,2010,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,PACKAGING DISCREPANCY,2011,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,PACKAGING DISCREPANCY,2012,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,PACKAGING DISCREPANCY,2013,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,PACKAGING DISCREPANCY,2014,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,PACKAGING DISCREPANCY,2015,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,PACKAGING DISCREPANCY,2016,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,PACKAGING DISCREPANCY,2017,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,PACKAGING DISCREPANCY,2018,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,PACKAGING DISCREPANCY,2019,0.0,0.0,0.0,8300.0
AL,DISTRIBUTOR,PACKAGING DISCREPANCY,2020,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,PACKAGING DISCREPANCY,2021,0.0,0.0,0.0,100.0
AL,DISTRIBUTOR,PACKAGING DISCREPANCY,JAN-SEP 2022,0.0,0.0,0.0,60.0
AL,DISTRIBUTOR,ROBBERY,2010,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,ROBBERY,2011,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,ROBBERY,2012,652.0,0.0,1560.0,16615.0
AL,DISTRIBUTOR,ROBBERY,2013,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,ROBBERY,2014,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,ROBBERY,2015,0.0,0.0,300.0,5035.0
AL,DISTRIBUTOR,ROBBERY,2016,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,ROBBERY,2017,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,ROBBERY,2018,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,ROBBERY,2019,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,ROBBERY,2020,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,ROBBERY,2021,0.0,0.0,0.0,0.0
AL,DISTRIBUTOR,ROBBERY,JAN-SEP 2022,0.0,0.0,0.0,0.0
AL,EXPORTER,LOSS IN TRANSIT,2010,0.0,0.0,0.0,0.0
AL,EXPORTER,LOSS IN TRANSIT,2011,0.0,0.0,0.0,0.0
AL,EXPORTER,LOSS IN TRANSIT,2012,0.0,0.0,0.0,0.0
AL,EXPORTER,LOSS IN TRANSIT,2013,0.0,0.0,0.0,0.0
AL,EXPORTER,LOSS IN TRANSIT,2014,0.0,0.0,0.0,1.0
AL,EXPORTER,LOSS IN TRANSIT,2015,0.0,0.0,0.0,0.0
AL,EXPORTER,LOSS IN TRANSIT,2016,0.0,0.0,0.0,0.0
AL,EXPORTER,LOSS IN TRANSIT,2017,0.0,0.0,0.0,0.0
AL,EXPORTER,LOSS IN TRANSIT,2018,0.0,0.0,0.0,0.0
AL,EXPORTER,LOSS IN TRANSIT,2019,0.0,0.0,0.0,0.0
AL,EXPORTER,LOSS IN TRANSIT,2020,0.0,0.0,0.0,0.0
AL,EXPORTER,LOSS IN TRANSIT,2021,0.0,0.0,0.0,0.0
AL,EXPORTER,LOSS IN TRANSIT,JAN-SEP 2022,0.0,0.0,0.0,0.0
AL,HOSPITAL,BREAK-IN/BURGLARY,2010,0.0,0.0,0.0,510.0
AL,HOSPITAL,BREAK-IN/BURGLARY,2011,0.0,0.0,0.0,0.0
AL,HOSPITAL,BREAK-IN/BURGLARY,2012,0.0,0.0,0.0,43.0
AL,HOSPITAL,BREAK-IN/BURGLARY,2013,0.0,0.0,0.0,0.0
AL,HOSPITAL,BREAK-IN/BURGLARY,2014,0.0,0.0,0.0,0.0
AL,HOSPITAL,BREAK-IN/BURGLARY,2015,0.0,0.0,0.0,0.0
AL,HOSPITAL,BREAK-IN/BURGLARY,2016,0.0,0.0,0.0,0.0
AL,HOSPITAL,BREAK-IN/BURGLARY,2017,0.0,0.0,0.0,0.0
AL,HOSPITAL,BREAK-IN/BURGLARY,2018,0.0,0.0,0.0,0.0
AL,HOSPITAL,BREAK-IN/BURGLARY,2019,0.0,0.0,0.0,0.0
AL,HOSPITAL,BREAK-IN/BURGLARY,2020,0.0,0.0,49.0,0.0
AL,HOSPITAL,BREAK-IN/BURGLARY,2021,0.0,0.0,0.0,0.0
AL,HOSPITAL,BREAK-IN/BURGLARY,JAN-SEP 2022,0.0,0.0,0.0,0.0
AL,HOSPITAL,CUSTOMER THEFT (OR NON EMPLOYEE),2010,0.0,0.0,0.0,0.0
AL,HOSPITAL,CUSTOMER THEFT (OR NON EMPLOYEE),2011,0.0,0.0,895.0,4553.0
AL,HOSPITAL,CUSTOMER THEFT (OR NON EMPLOYEE),2012,0.0,0.0,0.0,0.0
AL,HOSPITAL,CUSTOMER THEFT (OR NON EMPLOYEE),2013,0.0,0.0,0.0,87.0
AL,HOSPITAL,CUSTOMER THEFT (OR NON EMPLOYEE),2014,0.0,0.0,16.0,120.0
AL,HOSPITAL,CUSTOMER THEFT (OR NON EMPLOYEE),2015,0.0,0.0,0.0,0.0
AL,HOSPITAL,CUSTOMER THEFT (OR NON EMPLOYEE),2016,0.0,0.0,1.0,0.0
AL,HOSPITAL,CUSTOMER THEFT (OR NON EMPLOYEE),2017,0.0,0.0,0.0,30.0
AL,HOSPITAL,CUSTOMER THEFT (OR NON EMPLOYEE),2018,0.0,0.0,0.0,0.0
AL,HOSPITAL,CUSTOMER THEFT (OR NON EMPLOYEE),2019,0.0,0.0,0.0,2181.0
AL,HOSPITAL,CUSTOMER THEFT (OR NON EMPLOYEE),2020,0.0,0.0,0.0,0.0
AL,HOSPITAL,CUSTOMER THEFT (OR NON EMPLOYEE),2021,0.0,0.0,1.0,0.0
AL,HOSPITAL,CUSTOMER THEFT (OR NON EMPLOYEE),JAN-SEP 2022,0.0,0.0,0.0,49.8
AL,HOSPITAL,EMPLOYEE THEFT (OR SUSPECTED),2010,0.0,0.0,120.0,354.0
AL,HOSPITAL,EMPLOYEE THEFT (OR SUSPECTED),2011,0.0,0.0,20.0,385.0
AL,HOSPITAL,EMPLOYEE THEFT (OR SUSPECTED),2012,25.0,0.0,5192.0,16215.0
AL,HOSPITAL,EMPLOYEE THEFT (OR SUSPECTED),2013,0.0,0.0,596.0,3603.0
AL,HOSPITAL,EMPLOYEE THEFT (OR SUSPECTED),2014,0.0,0.0,1512.0,457.0
AL,HOSPITAL,EMPLOYEE THEFT (OR SUSPECTED),2015,0.0,0.0,338.29999999999995,322.0
AL,HOSPITAL,EMPLOYEE THEFT (OR SUSPECTED),2016,0.0,0.0,958.35,302.0
AL,HOSPITAL,EMPLOYEE THEFT (OR SUSPECTED),2017,0.0,0.0,1369.95,880.0
AL,HOSPITAL,EMPLOYEE THEFT (OR SUSPECTED),2018,0.0,0.0,478.0,333.0
AL,HOSPITAL,EMPLOYEE THEFT (OR SUSPECTED),2019,0.0,0.0,964.5,2097.0
AL,HOSPITAL,EMPLOYEE THEFT (OR SUSPECTED),2020,0.0,0.0,825.5,1388.0
AL,HOSPITAL,EMPLOYEE THEFT (OR SUSPECTED),2021,0.0,0.0,768.3,754.0
AL,HOSPITAL,EMPLOYEE THEFT (OR SUSPECTED),JAN-SEP 2022,0.0,0.0,178.0,10.0
AL,HOSPITAL,LOSS IN TRANSIT,2010,0.0,0.0,176.0,3804.0
AL,HOSPITAL,LOSS IN TRANSIT,2011,0.0,0.0,270.0,3663.0
AL,HOSPITAL,LOSS IN TRANSIT,2012,0.0,0.0,320.0,3970.0
AL,HOSPITAL,LOSS IN TRANSIT,2013,0.0,0.0,120.0,1680.0
AL,HOSPITAL,LOSS IN TRANSIT,2014,0.0,0.0,2000.0,4422.0
AL,HOSPITAL,LOSS IN TRANSIT,2015,0.0,0.0,0.0,8431.0
AL,HOSPITAL,LOSS IN TRANSIT,2016,0.0,0.0,1000.0,1780.0
AL,HOSPITAL,LOSS IN TRANSIT,2017,0.0,0.0,0.0,4466.0
AL,HOSPITAL,LOSS IN TRANSIT,2018,0.0,0.0,25.0,1781.0
AL,HOSPITAL,LOSS IN TRANSIT,2019,0.0,0.0,0.0,3853.0
AL,HOSPITAL,LOSS IN TRANSIT,2020,0.0,0.0,10.0,697.0
AL,HOSPITAL,LOSS IN TRANSIT,2021,0.0,0.0,0.0,60.0
AL,HOSPITAL,LOSS IN TRANSIT,JAN-SEP 2022,0.0,0.0,0.0,510.0
AL,HOSPITAL,OTHER,2010,0.0,0.0,50.0,1730.0
AL,HOSPITAL,OTHER,2011,0.0,0.0,90.0,748.0
AL,HOSPITAL,OTHER,2012,28.0,0.0,324.0,932.0
AL,HOSPITAL,OTHER,2013,0.0,0.0,100.0,1770.0
AL,HOSPITAL,OTHER,2014,0.5,0.0,22.0,925.0
AL,HOSPITAL,OTHER,2015,0.0,0.0,136.4,465.0
AL,HOSPITAL,OTHER,2016,0.0,0.0,62.0,2590.0
AL,HOSPITAL,OTHER,2017,0.0,0.0,214.0,159.0
AL,HOSPITAL,OTHER,2018,12.48,0.0,130.0,170.0
AL,HOSPITAL,OTHER,2019,0.0,0.0,0.0,3038.0
AL,HOSPITAL,OTHER,2020,0.0,0.0,0.0,0.0
AL,HOSPITAL,OTHER,2021,0.0,0.0,0.0,0.0
AL,HOSPITAL,OTHER,JAN-SEP 2022,0.0,0.0,0.0,0.0
AL,HOSPITAL,PACKAGING DISCREPANCY,2010,0.0,0.0,0.0,0.0
AL,HOSPITAL,PACKAGING DISCREPANCY,2011,0.0,0.0,0.0,0.0
AL,HOSPITAL,PACKAGING DISCREPANCY,2012,0.0,0.0,0.0,0.0
AL,HOSPITAL,PACKAGING DISCREPANCY,2013,0.0,0.0,0.0,0.0
AL,HOSPITAL,PACKAGING DISCREPANCY,2014,0.0,0.0,0.0,0.0
AL,HOSPITAL,PACKAGING DISCREPANCY,2015,0.0,0.0,0.0,0.0
AL,HOSPITAL,PACKAGING DISCREPANCY,2016,0.0,0.0,0.0,0.0
AL,HOSPITAL,PACKAGING DISCREPANCY,2017,0.0,0.0,0.0,0.0
AL,HOSPITAL,PACKAGING DISCREPANCY,2018,0.0,0.0,0.0,0.0
AL,HOSPITAL,PACKAGING DISCREPANCY,2019,0.0,0.0,0.0,90.0
AL,HOSPITAL,PACKAGING DISCREPANCY,2020,0.0,0.0,0.0,0.0
AL,HOSPITAL,PACKAGING DISCREPANCY,2021,0.0,0.0,0.0,30.0
AL,HOSPITAL,PACKAGING DISCREPANCY,JAN-SEP 2022,0.0,0.0,0.0,382.0
AL,MANUFACTURER,EMPLOYEE THEFT (OR SUSPECTED),2010,0.0,0.0,0.0,156.0
AL,MANUFACTURER,EMPLOYEE THEFT (OR SUSPECTED),2011,0.0,0.0,0.0,443.0
AL,MANUFACTURER,EMPLOYEE THEFT (OR SUSPECTED),2012,0.0,0.0,0.0,21120.0
AL,MANUFACTURER,EMPLOYEE THEFT (OR SUSPECTED),2013,0.0,0.0,0.0,39.0
AL,MANUFACTURER,EMPLOYEE THEFT (OR SUSPECTED),2014,0.0,0.0,0.0,0.0
AL,MANUFACTURER,EMPLOYEE THEFT (OR SUSPECTED),2015,53.68745,0.0,0.0,18.0
AL,MANUFACTURER,EMPLOYEE THEFT (OR SUSPECTED),2016,0.0,0.0,0.0,0.0
AL,MANUFACTURER,EMPLOYEE THEFT (OR SUSPECTED),2017,0.0,0.0,0.0,0.0
AL,MANUFACTURER,EMPLOYEE THEFT (OR SUSPECTED),2018,0.0,0.0,0.0,0.0
AL,MANUFACTURER,EMPLOYEE THEFT (OR SUSPECTED),2019,0.0,0.0,0.0,0.0
AL,MANUFACTURER,EMPLOYEE THEFT (OR SUSPECTED),2020,0.0,0.0,0.0,0.0
AL,MANUFACTURER,EMPLOYEE THEFT (OR SUSPECTED),2021,0.0,0.0,0.0,0.0
AL,MANUFACTURER,EMPLOYEE THEFT (OR SUSPECTED),JAN-SEP 2022,0.0,0.0,0.0,0.0
AL,MANUFACTURER,LOSS IN TRANSIT,2010,0.0,0.0,0.0,0.0
AL,MANUFACTURER,LOSS IN TRANSIT,2011,0.0,0.0,0.0,26.0
AL,MANUFACTURER,LOSS IN TRANSIT,2012,0.0,0.0,0.0,0.0
AL,MANUFACTURER,LOSS IN TRANSIT,2013,0.0,0.0,0.0,36.0
AL,MANUFACTURER,LOSS IN TRANSIT,2014,0.0,0.0,3311.0,0.0
AL,MANUFACTURER,LOSS IN TRANSIT,2015,0.0,0.0,0.0,0.0
AL,MANUFACTURER,LOSS IN TRANSIT,2016,0.0,0.0,0.0,0.0
AL,MANUFACTURER,LOSS IN TRANSIT,2017,0.0,0.0,0.0,0.0
AL,MANUFACTURER,LOSS IN TRANSIT,2018,0.0,0.0,0.0,0.0
AL,MANUFACTURER,LOSS IN TRANSIT,2019,0.0,0.0,0.0,0.0
AL,MANUFACTURER,LOSS IN TRANSIT,2020,0.0,0.0,0.0,0.0
AL,MANUFACTURER,LOSS IN TRANSIT,2021,0.0,0.0,0.0,0.0
AL,MANUFACTURER,LOSS IN TRANSIT,JAN-SEP 2022,0.0,0.0,0.0,0.0
AL,MANUFACTURER,OTHER,2010,0.0,0.0,0.0,0.0
AL,MANUFACTURER,OTHER,2011,0.0,0.0,0.0,0.0
AL,MANUFACTURER,OTHER,2012,56780.0,0.0,0.0,0.0
AL,MANUFACTURER,OTHER,2013,0.0,0.0,0.0,9600.0
AL,MANUFACTURER,OTHER,2014,0.0,0.0,0.0,0.0
AL,MANUFACTURER,OTHER,2015,0.0,0.0,30.0,2439.0
AL,MANUFACTURER,OTHER,2016,68950.0,0.0,150338.0,60.0
AL,MANUFACTURER,OTHER,2017,221700.0,0.0,473.0,0.0
AL,MANUFACTURER,OTHER,2018,0.0,0.0,0.0,0.0
AL,MANUFACTURER,OTHER,2019,0.0,0.0,0.0,0.0
AL,MANUFACTURER,OTHER,2020,0.0,0.0,0.0,0.0
AL,MANUFACTURER,OTHER,2021,0.0,0.0,0.0,0.0
AL,MANUFACTURER,OTHER,JAN-SEP 2022,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,BREAK-IN/BURGLARY,2010,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,BREAK-IN/BURGLARY,2011,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,BREAK-IN/BURGLARY,2012,0.0,0.0,0.0,33.0
AL,MID LEVEL PRACTITIONER,BREAK-IN/BURGLARY,2013,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,BREAK-IN/BURGLARY,2014,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,BREAK-IN/BURGLARY,2015,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,BREAK-IN/BURGLARY,2016,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,BREAK-IN/BURGLARY,2017,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,BREAK-IN/BURGLARY,2018,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,BREAK-IN/BURGLARY,2019,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,BREAK-IN/BURGLARY,2020,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,BREAK-IN/BURGLARY,2021,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,BREAK-IN/BURGLARY,JAN-SEP 2022,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,"DISASTER (FIRE, WEATHER, ETC.)",2010,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,"DISASTER (FIRE, WEATHER, ETC.)",2011,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,"DISASTER (FIRE, WEATHER, ETC.)",2012,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,"DISASTER (FIRE, WEATHER, ETC.)",2013,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,"DISASTER (FIRE, WEATHER, ETC.)",2014,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,"DISASTER (FIRE, WEATHER, ETC.)",2015,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,"DISASTER (FIRE, WEATHER, ETC.)",2016,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,"DISASTER (FIRE, WEATHER, ETC.)",2017,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,"DISASTER (FIRE, WEATHER, ETC.)",2018,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,"DISASTER (FIRE, WEATHER, ETC.)",2019,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,"DISASTER (FIRE, WEATHER, ETC.)",2020,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,"DISASTER (FIRE, WEATHER, ETC.)",2021,0.0,0.0,3.0,0.0
AL,MID LEVEL PRACTITIONER,"DISASTER (FIRE, WEATHER, ETC.)",JAN-SEP 2022,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,OTHER,2010,0.0,0.0,0.0,250.0
AL,MID LEVEL PRACTITIONER,OTHER,2011,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,OTHER,2012,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,OTHER,2013,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,OTHER,2014,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,OTHER,2015,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,OTHER,2016,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,OTHER,2017,0.0,0.0,400.0,0.0
AL,MID LEVEL PRACTITIONER,OTHER,2018,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,OTHER,2019,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,OTHER,2020,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,OTHER,2021,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,OTHER,JAN-SEP 2022,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,ROBBERY,2010,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,ROBBERY,2011,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,ROBBERY,2012,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,ROBBERY,2013,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,ROBBERY,2014,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,ROBBERY,2015,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,ROBBERY,2016,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,ROBBERY,2017,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,ROBBERY,2018,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,ROBBERY,2019,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,ROBBERY,2020,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,ROBBERY,2021,0.0,0.0,0.0,0.0
AL,MID LEVEL PRACTITIONER,ROBBERY,JAN-SEP 2022,0.0,0.0,0.0,20.0
AL,NTP,CUSTOMER THEFT (OR NON EMPLOYEE),2010,0.0,0.0,0.0,0.0
AL,NTP,CUSTOMER THEFT (OR NON EMPLOYEE),2011,0.0,0.0,0.0,0.0
AL,NTP,CUSTOMER THEFT (OR NON EMPLOYEE),2012,0.0,0.0,0.0,0.0
AL,NTP,CUSTOMER THEFT (OR NON EMPLOYEE),2013,0.0,0.0,0.0,0.0
AL,NTP,CUSTOMER THEFT (OR NON EMPLOYEE),2014,0.0,0.0,0.0,0.0
AL,NTP,CUSTOMER THEFT (OR NON EMPLOYEE),2015,0.0,0.0,0.0,0.0
AL,NTP,CUSTOMER THEFT (OR NON EMPLOYEE),2016,0.0,0.0,0.0,0.0
AL,NTP,CUSTOMER THEFT (OR NON EMPLOYEE),2017,0.0,0.0,0.0,390.0
AL,NTP,CUSTOMER THEFT (OR NON EMPLOYEE),2018,0.0,0.0,0.0,0.0
AL,NTP,CUSTOMER THEFT (OR NON EMPLOYEE),2019,0.0,0.0,0.0,0.0
AL,NTP,CUSTOMER THEFT (OR NON EMPLOYEE),2020,0.0,0.0,0.0,0.0
AL,NTP,CUSTOMER THEFT (OR NON EMPLOYEE),2021,0.0,0.0,0.0,0.0
AL,NTP,CUSTOMER THEFT (OR NON EMPLOYEE),JAN-SEP 2022,0.0,0.0,0.0,0.0
AL,NTP,LOSS IN TRANSIT,2010,0.0,0.0,0.0,0.0
AL,NTP,LOSS IN TRANSIT,2011,0.0,0.0,0.0,0.0
AL,NTP,LOSS IN TRANSIT,2012,0.0,0.0,0.0,0.0
AL,NTP,LOSS IN TRANSIT,2013,0.0,0.0,0.0,0.0
AL,NTP,LOSS IN TRANSIT,2014,0.0,0.0,0.0,0.0
AL,NTP,LOSS IN TRANSIT,2015,0.0,0.0,0.0,0.0
AL,NTP,LOSS IN TRANSIT,2016,0.0,0.0,0.0,0.0
AL,NTP,LOSS IN TRANSIT,2017,0.0,0.0,0.0,0.0
AL,NTP,LOSS IN TRANSIT,2018,0.0,0.0,0.0,0.0
AL,NTP,LOSS IN TRANSIT,2019,0.0,0.0,0.0,0.0
AL,NTP,LOSS IN TRANSIT,2020,0.0,0.0,0.0,0.0
AL,NTP,LOSS IN TRANSIT,2021,0.0,0.0,0.0,0.0
