state,loss_type,period,count
IN,CUSTOMER THEFT (OR NON EMPLOYEE),2011,6
IN,"DISASTER (FIRE, WEATHER, ETC.)",2011,0
IN,EMPLOYEE THEFT (OR SUSPECTED),2011,77
IN,HIJACKING OF TRANSPORT VEHICLE,2011,0
IN,LOSS IN TRANSIT,2011,74
IN,OTHER,2011,418
IN,PACKAGING DISCREPANCY,2011,0
IN,ROBBERY,2011,53
KS,BREAK-IN/BURGLARY,2011,10
KS,CUSTOMER THEFT (OR NON EMPLOYEE),2011,1
KS,"DISASTER (FIRE, WEATHER, ETC.)",2011,0
KS,EMPLOYEE THEFT (OR SUSPECTED),2011,31
KS,HIJACKING OF TRANSPORT VEHICLE,2011,0
KS,LOSS IN TRANSIT,2011,34
KS,OTHER,2011,32
KS,PACKAGING DISCREPANCY,2011,0
KS,ROBBERY,2011,2
KY,BREAK-IN/BURGLARY,2011,38
KY,CUSTOMER THEFT (OR NON EMPLOYEE),2011,3
KY,"DISASTER (FIRE, WEATHER, ETC.)",2011,0
KY,EMPLOYEE THEFT (OR SUSPECTED),2011,68
KY,HIJACKING OF TRANSPORT VEHICLE,2011,0
KY,LOSS IN TRANSIT,2011,89
KY,OTHER,2011,98
KY,PACKAGING DISCREPANCY,2011,0
KY,ROBBERY,2011,27
LA,BREAK-IN/BURGLARY,2011,23
LA,CUSTOMER THEFT (OR NON EMPLOYEE),2011,3
LA,"DISASTER (FIRE, WEATHER, ETC.)",2011,0
LA,EMPLOYEE THEFT (OR SUSPECTED),2011,222
LA,HIJACKING OF TRANSPORT VEHICLE,2011,0
LA,LOSS IN TRANSIT,2011,49
LA,OTHER,2011,42
LA,PACKAGING DISCREPANCY,2011,0
LA,ROBBERY,2011,4
MA,BREAK-IN/BURGLARY,2011,10
MA,CUSTOMER THEFT (OR NON EMPLOYEE),2011,6
MA,"DISASTER (FIRE, WEATHER, ETC.)",2011,0
MA,EMPLOYEE THEFT (OR SUSPECTED),2011,73
MA,HIJACKING OF TRANSPORT VEHICLE,2011,0
MA,LOSS IN TRANSIT,2011,51
MA,OTHER,2011,233
MA,PACKAGING DISCREPANCY,2011,0
MA,ROBBERY,2011,12
MD,BREAK-IN/BURGLARY,2011,35
MD,CUSTOMER THEFT (OR NON EMPLOYEE),2011,5
MD,"DISASTER (FIRE, WEATHER, ETC.)",2011,0
MD,EMPLOYEE THEFT (OR SUSPECTED),2011,51
MD,HIJACKING OF TRANSPORT VEHICLE,2011,0
MD,LOSS IN TRANSIT,2011,16
MD,OTHER,2011,136
MD,PACKAGING DISCREPANCY,2011,0
MD,ROBBERY,2011,22
ME,BREAK-IN/BURGLARY,2011,1
ME,CUSTOMER THEFT (OR NON EMPLOYEE),2011,3
ME,"DISASTER (FIRE, WEATHER, ETC.)",2011,0
ME,EMPLOYEE THEFT (OR SUSPECTED),2011,22
ME,LOSS IN TRANSIT,2011,5
ME,OTHER,2011,63
ME,PACKAGING DISCREPANCY,2011,0
ME,ROBBERY,2011,17
MI,BREAK-IN/BURGLARY,2011,69
MI,CUSTOMER THEFT (OR NON EMPLOYEE),2011,6
MI,"DISASTER (FIRE, WEATHER, ETC.)",2011,0
MI,EMPLOYEE THEFT (OR SUSPECTED),2011,62
MI,HIJACKING OF TRANSPORT VEHICLE,2011,0
MI,LOSS IN TRANSIT,2011,24
MI,OTHER,2011,144
MI,PACKAGING DISCREPANCY,2011,0
MI,ROBBERY,2011,25
MN,BREAK-IN/BURGLARY,2011,10
MN,CUSTOMER THEFT (OR NON EMPLOYEE),2011,3
MN,"DISASTER (FIRE, WEATHER, ETC.)",2011,0
MN,EMPLOYEE THEFT (OR SUSPECTED),2011,37
MN,LOSS IN TRANSIT,2011,9
MN,OTHER,2011,99
MN,PACKAGING DISCREPANCY,2011,0
MN,ROBBERY,2011,7
MO,BREAK-IN/BURGLARY,2011,22
MO,CUSTOMER THEFT (OR NON EMPLOYEE),2011,4
MO,"DISASTER (FIRE, WEATHER, ETC.)",2011,0
MO,EMPLOYEE THEFT (OR SUSPECTED),2011,72
MO,HIJACKING OF TRANSPORT VEHICLE,2011,0
MO,LOSS IN TRANSIT,2011,376
MO,OTHER,2011,139
MO,PACKAGING DISCREPANCY,2011,0
MO,ROBBERY,2011,7
MP,EMPLOYEE THEFT (OR SUSPECTED),2011,0
MP,LOSS IN TRANSIT,2011,0
MS,BREAK-IN/BURGLARY,2011,21
MS,CUSTOMER THEFT (OR NON EMPLOYEE),2011,2
MS,"DISASTER (FIRE, WEATHER, ETC.)",2011,0
MS,EMPLOYEE THEFT (OR SUSPECTED),2011,37
MS,LOSS IN TRANSIT,2011,37
MS,OTHER,2011,57
MS,PACKAGING DISCREPANCY,2011,0
MS,ROBBERY,2011,9
MT,BREAK-IN/BURGLARY,2011,5
MT,CUSTOMER THEFT (OR NON EMPLOYEE),2011,0
MT,EMPLOYEE THEFT (OR SUSPECTED),2011,7
MT,LOSS IN TRANSIT,2011,2
MT,OTHER,2011,27
MT,PACKAGING DISCREPANCY,2011,0
MT,ROBBERY,2011,2
NC,BREAK-IN/BURGLARY,2011,40
NC,CUSTOMER THEFT (OR NON EMPLOYEE),2011,6
NC,"DISASTER (FIRE, WEATHER, ETC.)",2011,0
NC,EMPLOYEE THEFT (OR SUSPECTED),2011,127
NC,HIJACKING OF TRANSPORT VEHICLE,2011,0
NC,LOSS IN TRANSIT,2011,31
NC,OTHER,2011,195
NC,PACKAGING DISCREPANCY,2011,0
NC,ROBBERY,2011,23
ND,BREAK-IN/BURGLARY,2011,14
ND,CUSTOMER THEFT (OR NON EMPLOYEE),2011,1
ND,EMPLOYEE THEFT (OR SUSPECTED),2011,8
ND,LOSS IN TRANSIT,2011,5
ND,OTHER,2011,36
ND,PACKAGING DISCREPANCY,2011,0
ND,ROBBERY,2011,0
NE,BREAK-IN/BURGLARY,2011,1
NE,CUSTOMER THEFT (OR NON EMPLOYEE),2011,0
NE,"DISASTER (FIRE, WEATHER, ETC.)",2011,0
NE,EMPLOYEE THEFT (OR SUSPECTED),2011,12
NE,HIJACKING OF TRANSPORT VEHICLE,2011,0
NE,LOSS IN TRANSIT,2011,5
NE,OTHER,2011,31
NE,PACKAGING DISCREPANCY,2011,0
NE,ROBBERY,2011,1
NH,BREAK-IN/BURGLARY,2011,0
NH,CUSTOMER THEFT (OR NON EMPLOYEE),2011,2
NH,"DISASTER (FIRE, WEATHER, ETC.)",2011,0
NH,EMPLOYEE THEFT (OR SUSPECTED),2011,30
NH,LOSS IN TRANSIT,2011,5
NH,OTHER,2011,215
NH,PACKAGING DISCREPANCY,2011,0
NH,ROBBERY,2011,7
NJ,BREAK-IN/BURGLARY,2011,12
NJ,CUSTOMER THEFT (OR NON EMPLOYEE),2011,10
NJ,"DISASTER (FIRE, WEATHER, ETC.)",2011,0
NJ,EMPLOYEE THEFT (OR SUSPECTED),2011,56
NJ,LOSS IN TRANSIT,2011,189
NJ,OTHER,2011,193
NJ,PACKAGING DISCREPANCY,2011,0
NJ,ROBBERY,2011,18
NM,BREAK-IN/BURGLARY,2011,3
NM,CUSTOMER THEFT (OR NON EMPLOYEE),2011,0
NM,"DISASTER (FIRE, WEATHER, ETC.)",2011,0
NM,EMPLOYEE THEFT (OR SUSPECTED),2011,38
NM,LOSS IN TRANSIT,2011,6
NM,OTHER,2011,66
NM,PACKAGING DISCREPANCY,2011,0
NM,ROBBERY,2011,1
NV,BREAK-IN/BURGLARY,2011,10
NV,CUSTOMER THEFT (OR NON EMPLOYEE),2011,2
NV,"DISASTER (FIRE, WEATHER, ETC.)",2011,0
NV,EMPLOYEE THEFT (OR SUSPECTED),2011,24
NV,LOSS IN TRANSIT,2011,118
NV,OTHER,2011,78
NV,PACKAGING DISCREPANCY,2011,0
NV,ROBBERY,2011,17
NY,BREAK-IN/BURGLARY,2011,57
NY,CUSTOMER THEFT (OR NON EMPLOYEE),2011,10
NY,"DISASTER (FIRE, WEATHER, ETC.)",2011,0
NY,EMPLOYEE THEFT (OR SUSPECTED),2011,98
NY,HIJACKING OF TRANSPORT VEHICLE,2011,0
NY,LOSS IN TRANSIT,2011,63
NY,OTHER,2011,234
NY,PACKAGING DISCREPANCY,2011,0
NY,ROBBERY,2011,31
OH,BREAK-IN/BURGLARY,2011,31
OH,CUSTOMER THEFT (OR NON EMPLOYEE),2011,17
OH,"DISASTER (FIRE, WEATHER, ETC.)",2011,0
OH,EMPLOYEE THEFT (OR SUSPECTED),2011,170
OH,HIJACKING OF TRANSPORT VEHICLE,2011,0
OH,LOSS IN TRANSIT,2011,595
OH,OTHER,2011,629
OH,PACKAGING DISCREPANCY,2011,0
OH,ROBBERY,2011,16
OK,BREAK-IN/BURGLARY,2011,27
OK,CUSTOMER THEFT (OR NON EMPLOYEE),2011,0
OK,"DISASTER (FIRE, WEATHER, ETC.)",2011,0
OK,EMPLOYEE THEFT (OR SUSPECTED),2011,101
OK,HIJACKING OF TRANSPORT VEHICLE,2011,0
OK,LOSS IN TRANSIT,2011,39
OK,OTHER,2011,59
OK,PACKAGING DISCREPANCY,2011,0
OK,ROBBERY,2011,20
OR,BREAK-IN/BURGLARY,2011,6
OR,CUSTOMER THEFT (OR NON EMPLOYEE),2011,2
OR,"DISASTER (FIRE, WEATHER, ETC.)",2011,0
OR,EMPLOYEE THEFT (OR SUSPECTED),2011,34
OR,LOSS IN TRANSIT,2011,48
OR,OTHER,2011,63
OR,PACKAGING DISCREPANCY,2011,0
OR,ROBBERY,2011,15
PA,BREAK-IN/BURGLARY,2011,38
PA,CUSTOMER THEFT (OR NON EMPLOYEE),2011,4
PA,"DISASTER (FIRE, WEATHER, ETC.)",2011,0
PA,EMPLOYEE THEFT (OR SUSPECTED),2011,124
PA,HIJACKING OF TRANSPORT VEHICLE,2011,0
PA,LOSS IN TRANSIT,2011,127
PA,OTHER,2011,220
PA,PACKAGING DISCREPANCY,2011,0
PA,ROBBERY,2011,36
PR,BREAK-IN/BURGLARY,2011,2
PR,CUSTOMER THEFT (OR NON EMPLOYEE),2011,0
PR,"DISASTER (FIRE, WEATHER, ETC.)",2011,0
PR,EMPLOYEE THEFT (OR SUSPECTED),2011,1
PR,HIJACKING OF TRANSPORT VEHICLE,2011,0
PR,LOSS IN TRANSIT,2011,2
PR,OTHER,2011,9
PR,PACKAGING DISCREPANCY,2011,0
PR,ROBBERY,2011,0
RI,BREAK-IN/BURGLARY,2011,1
RI,CUSTOMER THEFT (OR NON EMPLOYEE),2011,1
RI,EMPLOYEE THEFT (OR SUSPECTED),2011,17
RI,LOSS IN TRANSIT,2011,2
RI,OTHER,2011,35
RI,PACKAGING DISCREPANCY,2011,0
RI,ROBBERY,2011,1
SC,BREAK-IN/BURGLARY,2011,17
SC,CUSTOMER THEFT (OR NON EMPLOYEE),2011,7
SC,"DISASTER (FIRE, WEATHER, ETC.)",2011,0
SC,EMPLOYEE THEFT (OR SUSPECTED),2011,29
SC,LOSS IN TRANSIT,2011,127
SC,OTHER,2011,128
SC,PACKAGING DISCREPANCY,2011,0
SC,ROBBERY,2011,16
SD,BREAK-IN/BURGLARY,2011,5
SD,CUSTOMER THEFT (OR NON EMPLOYEE),2011,0
SD,EMPLOYEE THEFT (OR SUSPECTED),2011,9
SD,LOSS IN TRANSIT,2011,2
SD,OTHER,2011,32
SD,PACKAGING DISCREPANCY,2011,0
SD,ROBBERY,2011,1
TN,BREAK-IN/BURGLARY,2011,43
TN,CUSTOMER THEFT (OR NON EMPLOYEE),2011,5
TN,"DISASTER (FIRE, WEATHER, ETC.)",2011,0
TN,EMPLOYEE THEFT (OR SUSPECTED),2011,126
TN,HIJACKING OF TRANSPORT VEHICLE,2011,0
TN,LOSS IN TRANSIT,2011,125
TN,OTHER,2011,326
TN,PACKAGING DISCREPANCY,2011,0
TN,ROBBERY,2011,43
TX,BREAK-IN/BURGLARY,2011,142
TX,CUSTOMER THEFT (OR NON EMPLOYEE),2011,7
TX,"DISASTER (FIRE, WEATHER, ETC.)",2011,0
TX,EMPLOYEE THEFT (OR SUSPECTED),2011,272
TX,HIJACKING OF TRANSPORT VEHICLE,2011,0
TX,LOSS IN TRANSIT,2011,201
TX,OTHER,2011,233
TX,PACKAGING DISCREPANCY,2011,0
TX,ROBBERY,2011,13
UT,BREAK-IN/BURGLARY,2011,0
UT,CUSTOMER THEFT (OR NON EMPLOYEE),2011,4
UT,"DISASTER (FIRE, WEATHER, ETC.)",2011,0
UT,EMPLOYEE THEFT (OR SUSPECTED),2011,27
UT,LOSS IN TRANSIT,2011,34
UT,OTHER,2011,101
UT,PACKAGING DISCREPANCY,2011,0
UT,ROBBERY,2011,4
VA,BREAK-IN/BURGLARY,2011,19
VA,CUSTOMER THEFT (OR NON EMPLOYEE),2011,5
VA,"DISASTER (FIRE, WEATHER, ETC.)",2011,0
VA,EMPLOYEE THEFT (OR SUSPECTED),2011,98
VA,HIJACKING OF TRANSPORT VEHICLE,2011,0
VA,LOSS IN TRANSIT,2011,18
VA,OTHER,2011,136
VA,PACKAGING DISCREPANCY,2011,0
VA,ROBBERY,2011,13
VI,BREAK-IN/BURGLARY,2011,0
VI,EMPLOYEE THEFT (OR SUSPECTED),2011,0
VI,OTHER,2011,1
VT,BREAK-IN/BURGLARY,2011,3
VT,CUSTOMER THEFT (OR NON EMPLOYEE),2011,0
VT,"DISASTER (FIRE, WEATHER, ETC.)",2011,0
VT,EMPLOYEE THEFT (OR SUSPECTED),2011,7
VT,LOSS IN TRANSIT,2011,0
VT,OTHER,2011,19
VT,PACKAGING DISCREPANCY,2011,0
VT,ROBBERY,2011,0
WA,BREAK-IN/BURGLARY,2011,23
WA,CUSTOMER THEFT (OR NON EMPLOYEE),2011,6
WA,"DISASTER (FIRE, WEATHER, ETC.)",2011,0
WA,EMPLOYEE THEFT (OR SUSPECTED),2011,59
WA,LOSS IN TRANSIT,2011,26
WA,OTHER,2011,120
WA,PACKAGING DISCREPANCY,2011,0
WA,ROBBERY,2011,21
WI,BREAK-IN/BURGLARY,2011,23
WI,CUSTOMER THEFT (OR NON EMPLOYEE),2011,2
WI,"DISASTER (FIRE, WEATHER, ETC.)",2011,0
WI,EMPLOYEE THEFT (OR SUSPECTED),2011,38
WI,HIJACKING OF TRANSPORT VEHICLE,2011,0
WI,LOSS IN TRANSIT,2011,69
WI,OTHER,2011,43
WI,PACKAGING DISCREPANCY,2011,0
WI,ROBBERY,2011,6
WV,BREAK-IN/BURGLARY,2011,9
WV,CUSTOMER THEFT (OR NON EMPLOYEE),2011,2
WV,"DISASTER (FIRE, WEATHER, ETC.)",2011,0
WV,EMPLOYEE THEFT (OR SUSPECTED),2011,24
WV,LOSS IN TRANSIT,2011,19
WV,OTHER,2011,30
WV,PACKAGING DISCREPANCY,2011,0
WV,ROBBERY,2011,2
WY,BREAK-IN/BURGLARY,2011,3
WY,CUSTOMER THEFT (OR NON EMPLOYEE),2011,2
WY,"DISASTER (FIRE, WEATHER, ETC.)",2011,0
WY,EMPLOYEE THEFT (OR SUSPECTED),2011,5
WY,LOSS IN TRANSIT,2011,7
WY,OTHER,2011,22
WY,PACKAGING DISCREPANCY,2011,0
WY,ROBBERY,2011,1
AK,BREAK-IN/BURGLARY,2012,3
AK,CUSTOMER THEFT (OR NON EMPLOYEE),2012,1
AK,EMPLOYEE THEFT (OR SUSPECTED),2012,2
AK,LOSS IN TRANSIT,2012,6
AK,OTHER,2012,7
AK,PACKAGING DISCREPANCY,2012,0
AK,ROBBERY,2012,0
AL,BREAK-IN/BURGLARY,2012,47
AL,CUSTOMER THEFT (OR NON EMPLOYEE),2012,2
AL,"DISASTER (FIRE, WEATHER, ETC.)",2012,0
AL,EMPLOYEE THEFT (OR SUSPECTED),2012,65
AL,HIJACKING OF TRANSPORT VEHICLE,2012,0
AL,LOSS IN TRANSIT,2012,79
AL,OTHER,2012,116
AL,PACKAGING DISCREPANCY,2012,0
AL,ROBBERY,2012,13
AP,EMPLOYEE THEFT (OR SUSPECTED),2012,0
AP,LOSS IN TRANSIT,2012,0
AR,BREAK-IN/BURGLARY,2012,36
AR,CUSTOMER THEFT (OR NON EMPLOYEE),2012,0
AR,"DISASTER (FIRE, WEATHER, ETC.)",2012,0
AR,EMPLOYEE THEFT (OR SUSPECTED),2012,61
AR,LOSS IN TRANSIT,2012,30
AR,OTHER,2012,61
AR,PACKAGING DISCREPANCY,2012,0
AR,ROBBERY,2012,8
AS,OTHER,2012,0
AZ,BREAK-IN/BURGLARY,2012,14
AZ,CUSTOMER THEFT (OR NON EMPLOYEE),2012,5
AZ,"DISASTER (FIRE, WEATHER, ETC.)",2012,0
AZ,EMPLOYEE THEFT (OR SUSPECTED),2012,63
AZ,HIJACKING OF TRANSPORT VEHICLE,2012,0
AZ,LOSS IN TRANSIT,2012,697
AZ,OTHER,2012,174
AZ,PACKAGING DISCREPANCY,2012,0
AZ,ROBBERY,2012,66
CA,BREAK-IN/BURGLARY,2012,126
CA,CUSTOMER THEFT (OR NON EMPLOYEE),2012,21
CA,"DISASTER (FIRE, WEATHER, ETC.)",2012,0
CA,EMPLOYEE THEFT (OR SUSPECTED),2012,188
CA,HIJACKING OF TRANSPORT VEHICLE,2012,0
CA,LOSS IN TRANSIT,2012,216
CA,OTHER,2012,504
CA,PACKAGING DISCREPANCY,2012,0
CA,ROBBERY,2012,38
CO,BREAK-IN/BURGLARY,2012,16
CO,CUSTOMER THEFT (OR NON EMPLOYEE),2012,3
CO,"DISASTER (FIRE, WEATHER, ETC.)",2012,0
CO,EMPLOYEE THEFT (OR SUSPECTED),2012,73
CO,HIJACKING OF TRANSPORT VEHICLE,2012,0
CO,LOSS IN TRANSIT,2012,32
CO,OTHER,2012,114
CO,PACKAGING DISCREPANCY,2012,0
CO,ROBBERY,2012,19
CT,BREAK-IN/BURGLARY,2012,0
CT,CUSTOMER THEFT (OR NON EMPLOYEE),2012,2
CT,"DISASTER (FIRE, WEATHER, ETC.)",2012,0
CT,EMPLOYEE THEFT (OR SUSPECTED),2012,31
CT,HIJACKING OF TRANSPORT VEHICLE,2012,0
CT,LOSS IN TRANSIT,2012,29
CT,OTHER,2012,174
CT,PACKAGING DISCREPANCY,2012,0
CT,ROBBERY,2012,5
DC,BREAK-IN/BURGLARY,2012,2
DC,CUSTOMER THEFT (OR NON EMPLOYEE),2012,1
DC,"DISASTER (FIRE, WEATHER, ETC.)",2012,0
DC,EMPLOYEE THEFT (OR SUSPECTED),2012,24
DC,LOSS IN TRANSIT,2012,18
DC,OTHER,2012,59
DC,PACKAGING DISCREPANCY,2012,0
DC,ROBBERY,2012,0
DE,BREAK-IN/BURGLARY,2012,0
DE,CUSTOMER THEFT (OR NON EMPLOYEE),2012,0
DE,EMPLOYEE THEFT (OR SUSPECTED),2012,8
DE,LOSS IN TRANSIT,2012,19
DE,OTHER,2012,12
DE,PACKAGING DISCREPANCY,2012,0
DE,ROBBERY,2012,1
FL,BREAK-IN/BURGLARY,2012,21
FL,CUSTOMER THEFT (OR NON EMPLOYEE),2012,12
FL,"DISASTER (FIRE, WEATHER, ETC.)",2012,0
FL,EMPLOYEE THEFT (OR SUSPECTED),2012,182
FL,HIJACKING OF TRANSPORT VEHICLE,2012,0
FL,LOSS IN TRANSIT,2012,252
FL,OTHER,2012,764
FL,PACKAGING DISCREPANCY,2012,0
FL,ROBBERY,2012,17
GA,BREAK-IN/BURGLARY,2012,44
GA,CUSTOMER THEFT (OR NON EMPLOYEE),2012,2
GA,"DISASTER (FIRE, WEATHER, ETC.)",2012,0
GA,EMPLOYEE THEFT (OR SUSPECTED),2012,123
GA,LOSS IN TRANSIT,2012,87
GA,OTHER,2012,221
GA,PACKAGING DISCREPANCY,2012,0
GA,ROBBERY,2012,7
GU,BREAK-IN/BURGLARY,2012,0
GU,EMPLOYEE THEFT (OR SUSPECTED),2012,0
GU,OTHER,2012,0
HI,BREAK-IN/BURGLARY,2012,0
HI,CUSTOMER THEFT (OR NON EMPLOYEE),2012,1
HI,"DISASTER (FIRE, WEATHER, ETC.)",2012,0
HI,EMPLOYEE THEFT (OR SUSPECTED),2012,2
HI,LOSS IN TRANSIT,2012,8
HI,OTHER,2012,22
HI,PACKAGING DISCREPANCY,2012,0
HI,ROBBERY,2012,0
IA,BREAK-IN/BURGLARY,2012,6
IA,CUSTOMER THEFT (OR NON EMPLOYEE),2012,1
IA,"DISASTER (FIRE, WEATHER, ETC.)",2012,0
IA,EMPLOYEE THEFT (OR SUSPECTED),2012,17
IA,HIJACKING OF TRANSPORT VEHICLE,2012,0
IA,LOSS IN TRANSIT,2012,13
IA,OTHER,2012,46
IA,PACKAGING DISCREPANCY,2012,0
IA,ROBBERY,2012,3
ID,BREAK-IN/BURGLARY,2012,7
ID,CUSTOMER THEFT (OR NON EMPLOYEE),2012,2
ID,"DISASTER (FIRE, WEATHER, ETC.)",2012,0
ID,EMPLOYEE THEFT (OR SUSPECTED),2012,10
ID,LOSS IN TRANSIT,2012,67
ID,OTHER,2012,37
ID,PACKAGING DISCREPANCY,2012,0
ID,ROBBERY,2012,0
IL,BREAK-IN/BURGLARY,2012,17
IL,CUSTOMER THEFT (OR NON EMPLOYEE),2012,7
IL,"DISASTER (FIRE, WEATHER, ETC.)",2012,0
IL,EMPLOYEE THEFT (OR SUSPECTED),2012,64
IL,LOSS IN TRANSIT,2012,74
IL,OTHER,2012,169
IL,PACKAGING DISCREPANCY,2012,0
IL,ROBBERY,2012,13
IN,BREAK-IN/BURGLARY,2012,10
IN,CUSTOMER THEFT (OR NON EMPLOYEE),2012,9
IN,"DISASTER (FIRE, WEATHER, ETC.)",2012,0
IN,EMPLOYEE THEFT (OR SUSPECTED),2012,103
IN,HIJACKING OF TRANSPORT VEHICLE,2012,0
IN,LOSS IN TRANSIT,2012,61
IN,OTHER,2012,260
IN,PACKAGING DISCREPANCY,2012,0
IN,ROBBERY,2012,104
KS,BREAK-IN/BURGLARY,2012,19
KS,CUSTOMER THEFT (OR NON EMPLOYEE),2012,2
KS,"DISASTER (FIRE, WEATHER, ETC.)",2012,0
KS,EMPLOYEE THEFT (OR SUSPECTED),2012,34
KS,HIJACKING OF TRANSPORT VEHICLE,2012,0
KS,LOSS IN TRANSIT,2012,35
KS,OTHER,2012,39
KS,PACKAGING DISCREPANCY,2012,0
KS,ROBBERY,2012,2
KY,BREAK-IN/BURGLARY,2012,46
KY,CUSTOMER THEFT (OR NON EMPLOYEE),2012,1
KY,"DISASTER (FIRE, WEATHER, ETC.)",2012,0
KY,EMPLOYEE THEFT (OR SUSPECTED),2012,65
KY,HIJACKING OF TRANSPORT VEHICLE,2012,0
KY,LOSS IN TRANSIT,2012,128
KY,OTHER,2012,160
KY,PACKAGING DISCREPANCY,2012,0
KY,ROBBERY,2012,16
LA,BREAK-IN/BURGLARY,2012,23
LA,CUSTOMER THEFT (OR NON EMPLOYEE),2012,4
LA,"DISASTER (FIRE, WEATHER, ETC.)",2012,0
LA,EMPLOYEE THEFT (OR SUSPECTED),2012,125
LA,HIJACKING OF TRANSPORT VEHICLE,2012,0
LA,LOSS IN TRANSIT,2012,41
LA,OTHER,2012,72
LA,PACKAGING DISCREPANCY,2012,0
LA,ROBBERY,2012,5
MA,BREAK-IN/BURGLARY,2012,4
MA,CUSTOMER THEFT (OR NON EMPLOYEE),2012,2
MA,"DISASTER (FIRE, WEATHER, ETC.)",2012,0
MA,EMPLOYEE THEFT (OR SUSPECTED),2012,72
MA,HIJACKING OF TRANSPORT VEHICLE,2012,0
MA,LOSS IN TRANSIT,2012,85
MA,OTHER,2012,301
MA,PACKAGING DISCREPANCY,2012,0
MA,ROBBERY,2012,23
MD,BREAK-IN/BURGLARY,2012,32
MD,CUSTOMER THEFT (OR NON EMPLOYEE),2012,10
MD,"DISASTER (FIRE, WEATHER, ETC.)",2012,0
MD,EMPLOYEE THEFT (OR SUSPECTED),2012,62
MD,HIJACKING OF TRANSPORT VEHICLE,2012,0
MD,LOSS IN TRANSIT,2012,68
MD,OTHER,2012,1986
MD,PACKAGING DISCREPANCY,2012,0
MD,ROBBERY,2012,26
ME,BREAK-IN/BURGLARY,2012,4
ME,CUSTOMER THEFT (OR NON EMPLOYEE),2012,1
ME,"DISASTER (FIRE, WEATHER, ETC.)",2012,0
ME,EMPLOYEE THEFT (OR SUSPECTED),2012,14
ME,LOSS IN TRANSIT,2012,3
ME,OTHER,2012,64
ME,PACKAGING DISCREPANCY,2012,0
ME,ROBBERY,2012,36
MI,BREAK-IN/BURGLARY,2012,112
MI,CUSTOMER THEFT (OR NON EMPLOYEE),2012,8
MI,"DISASTER (FIRE, WEATHER, ETC.)",2012,0
MI,EMPLOYEE THEFT (OR SUSPECTED),2012,83
MI,HIJACKING OF TRANSPORT VEHICLE,2012,0
MI,LOSS IN TRANSIT,2012,84
MI,OTHER,2012,1568
MI,PACKAGING DISCREPANCY,2012,0
MI,ROBBERY,2012,16
MN,BREAK-IN/BURGLARY,2012,6
MN,CUSTOMER THEFT (OR NON EMPLOYEE),2012,0
MN,"DISASTER (FIRE, WEATHER, ETC.)",2012,0
MN,EMPLOYEE THEFT (OR SUSPECTED),2012,42
MN,LOSS IN TRANSIT,2012,9
MN,OTHER,2012,171
MN,PACKAGING DISCREPANCY,2012,0
MN,ROBBERY,2012,10
MO,BREAK-IN/BURGLARY,2012,21
MO,CUSTOMER THEFT (OR NON EMPLOYEE),2012,5
MO,"DISASTER (FIRE, WEATHER, ETC.)",2012,0
MO,EMPLOYEE THEFT (OR SUSPECTED),2012,87
MO,HIJACKING OF TRANSPORT VEHICLE,2012,0
MO,LOSS IN TRANSIT,2012,311
MO,OTHER,2012,187
MO,PACKAGING DISCREPANCY,2012,0
MO,ROBBERY,2012,6
MP,EMPLOYEE THEFT (OR SUSPECTED),2012,0
MP,LOSS IN TRANSIT,2012,0
MS,BREAK-IN/BURGLARY,2012,43
MS,CUSTOMER THEFT (OR NON EMPLOYEE),2012,3
MS,"DISASTER (FIRE, WEATHER, ETC.)",2012,0
MS,EMPLOYEE THEFT (OR SUSPECTED),2012,27
MS,LOSS IN TRANSIT,2012,43
MS,OTHER,2012,50
MS,PACKAGING DISCREPANCY,2012,0
MS,ROBBERY,2012,3
MT,BREAK-IN/BURGLARY,2012,2
MT,CUSTOMER THEFT (OR NON EMPLOYEE),2012,0
MT,EMPLOYEE THEFT (OR SUSPECTED),2012,13
MT,LOSS IN TRANSIT,2012,11
MT,OTHER,2012,28
MT,PACKAGING DISCREPANCY,2012,0
MT,ROBBERY,2012,3
NC,BREAK-IN/BURGLARY,2012,52
NC,CUSTOMER THEFT (OR NON EMPLOYEE),2012,4
NC,"DISASTER (FIRE, WEATHER, ETC.)",2012,0
NC,EMPLOYEE THEFT (OR SUSPECTED),2012,109
NC,HIJACKING OF TRANSPORT VEHICLE,2012,0
NC,LOSS IN TRANSIT,2012,66
NC,OTHER,2012,325
NC,PACKAGING DISCREPANCY,2012,0
NC,ROBBERY,2012,22
ND,BREAK-IN/BURGLARY,2012,7
ND,CUSTOMER THEFT (OR NON EMPLOYEE),2012,0
ND,EMPLOYEE THEFT (OR SUSPECTED),2012,10
ND,LOSS IN TRANSIT,2012,1
ND,OTHER,2012,26
ND,PACKAGING DISCREPANCY,2012,0
ND,ROBBERY,2012,0
NE,BREAK-IN/BURGLARY,2012,8
NE,CUSTOMER THEFT (OR NON EMPLOYEE),2012,0
NE,"DISASTER (FIRE, WEATHER, ETC.)",2012,0
NE,EMPLOYEE THEFT (OR SUSPECTED),2012,11
NE,HIJACKING OF TRANSPORT VEHICLE,2012,0
NE,LOSS IN TRANSIT,2012,7
NE,OTHER,2012,37
NE,PACKAGING DISCREPANCY,2012,0
NE,ROBBERY,2012,4
NH,BREAK-IN/BURGLARY,2012,1
NH,CUSTOMER THEFT (OR NON EMPLOYEE),2012,1
