state,business_activity,period,count
NC,NTP,2016,2
NC,PHARMACY,2016,325
NC,PRACTITIONER,2016,60
NC,RESEARCHER,2016,3
NC,REVERSE DISTRIBUTOR,2016,0
NC,TEACHING INSTITUTION,2016,0
ND,DISTRIBUTOR,2016,0
ND,HOSPITAL,2016,28
ND,IMPORTER,2016,0
ND,MANUFACTURER,2016,0
ND,NTP,2016,0
ND,PHARMACY,2016,20
ND,PRACTITIONER,2016,1
NE,DISTRIBUTOR,2016,0
NE,HOSPITAL,2016,19
NE,MANUFACTURER,2016,0
NE,MID LEVEL PRACTITIONER,2016,2
NE,PHARMACY,2016,52
NE,PRACTITIONER,2016,7
NE,RESEARCHER,2016,0
NH,DISTRIBUTOR,2016,2
NH,HOSPITAL,2016,21
NH,IMPORTER,2016,0
NH,MID LEVEL PRACTITIONER,2016,0
NH,NTP,2016,0
NH,PHARMACY,2016,61
NH,PRACTITIONER,2016,14
NJ,ANALYTICAL LAB,2016,1
NJ,CANINE HANDLER,2016,0
NJ,DISTRIBUTOR,2016,14
NJ,EXPORTER,2016,0
NJ,HOSPITAL,2016,41
NJ,IMPORTER,2016,2
NJ,MANUFACTURER,2016,4
NJ,MID LEVEL PRACTITIONER,2016,0
NJ,NTP,2016,0
NJ,PHARMACY,2016,211
NJ,PRACTITIONER,2016,32
NJ,RESEARCHER,2016,2
NM,HOSPITAL,2016,94
NM,MANUFACTURER,2016,0
NM,MID LEVEL PRACTITIONER,2016,4
NM,NTP,2016,2
NM,PHARMACY,2016,79
NM,PRACTITIONER,2016,8
NM,TEACHING INSTITUTION,2016,1
NV,DISTRIBUTOR,2016,5
NV,HOSPITAL,2016,50
NV,MANUFACTURER,2016,0
NV,MID LEVEL PRACTITIONER,2016,0
NV,NTP,2016,1
NV,PHARMACY,2016,112
NV,PRACTITIONER,2016,11
NV,RESEARCHER,2016,0
NY,ANALYTICAL LAB,2016,0
NY,DISTRIBUTOR,2016,37
NY,HOSPITAL,2016,150
NY,IMPORTER,2016,1
NY,MANUFACTURER,2016,4
NY,MID LEVEL PRACTITIONER,2016,2
NY,NTP,2016,5
NY,PHARMACY,2016,456
NY,PRACTITIONER,2016,45
NY,RESEARCHER,2016,2
NY,TEACHING INSTITUTION,2016,2
OH,ANALYTICAL LAB,2016,0
OH,DISTRIBUTOR,2016,107
OH,HOSPITAL,2016,280
OH,IMPORTER,2016,0
OH,MANUFACTURER,2016,2
OH,MID LEVEL PRACTITIONER,2016,6
OH,NTP,2016,7
OH,PHARMACY,2016,3165
OH,PRACTITIONER,2016,37
OH,RESEARCHER,2016,1
OH,REVERSE DISTRIBUTOR,2016,0
OH,TEACHING INSTITUTION,2016,0
OK,ANALYTICAL LAB,2016,0
OK,CANINE HANDLER,2016,0
OK,DISTRIBUTOR,2016,14
OK,HOSPITAL,2016,94
OK,MANUFACTURER,2016,1
OK,MID LEVEL PRACTITIONER,2016,7
OK,NTP,2016,0
OK,PHARMACY,2016,99
OK,PRACTITIONER,2016,13
OK,REVERSE DISTRIBUTOR,2016,0
OR,DISTRIBUTOR,2016,0
OR,HOSPITAL,2016,89
OR,MANUFACTURER,2016,0
OR,MID LEVEL PRACTITIONER,2016,1
OR,NTP,2016,0
OR,PHARMACY,2016,134
OR,PRACTITIONER,2016,36
PA,ANALYTICAL LAB,2016,1
PA,DISTRIBUTOR,2016,51
PA,HOSPITAL,2016,284
PA,MANUFACTURER,2016,1
PA,MID LEVEL PRACTITIONER,2016,1
PA,NTP,2016,36
PA,PHARMACY,2016,644
PA,PRACTITIONER,2016,32
PA,RESEARCHER,2016,0
PA,REVERSE DISTRIBUTOR,2016,0
PR,ANALYTICAL LAB,2016,0
PR,CANINE HANDLER,2016,0
PR,DISTRIBUTOR,2016,8
PR,EXPORTER,2016,0
PR,HOSPITAL,2016,3
PR,MANUFACTURER,2016,0
PR,NTP,2016,0
PR,PHARMACY,2016,26
RI,DISTRIBUTOR,2016,1
RI,EXPORTER,2016,0
RI,HOSPITAL,2016,9
RI,MANUFACTURER,2016,0
RI,NTP,2016,0
RI,PHARMACY,2016,19
RI,PRACTITIONER,2016,0
SC,ANALYTICAL LAB,2016,1
SC,CANINE HANDLER,2016,0
SC,DISTRIBUTOR,2016,14
SC,HOSPITAL,2016,53
SC,IMPORTER,2016,0
SC,MANUFACTURER,2016,1
SC,MID LEVEL PRACTITIONER,2016,4
SC,NTP,2016,1
SC,PHARMACY,2016,733
SC,PRACTITIONER,2016,49
SC,RESEARCHER,2016,0
SD,HOSPITAL,2016,28
SD,MID LEVEL PRACTITIONER,2016,1
SD,PHARMACY,2016,20
SD,PRACTITIONER,2016,3
TN,ANALYTICAL LAB,2016,0
TN,DISTRIBUTOR,2016,150
TN,EXPORTER,2016,0
TN,HOSPITAL,2016,522
TN,IMPORTER,2016,1
TN,MANUFACTURER,2016,0
TN,MID LEVEL PRACTITIONER,2016,5
TN,NTP,2016,2
TN,PHARMACY,2016,682
TN,PRACTITIONER,2016,26
TN,RESEARCHER,2016,1
TN,REVERSE DISTRIBUTOR,2016,2
TX,ANALYTICAL LAB,2016,0
TX,CANINE HANDLER,2016,0
TX,DISTRIBUTOR,2016,41
TX,HOSPITAL,2016,464
TX,MANUFACTURER,2016,0
TX,MID LEVEL PRACTITIONER,2016,33
TX,NTP,2016,0
TX,PHARMACY,2016,612
TX,PRACTITIONER,2016,98
TX,RESEARCHER,2016,3
TX,REVERSE DISTRIBUTOR,2016,10
TX,TEACHING INSTITUTION,2016,0
UT,ANALYTICAL LAB,2016,0
UT,DISTRIBUTOR,2016,4
UT,HOSPITAL,2016,87
UT,MANUFACTURER,2016,0
UT,MID LEVEL PRACTITIONER,2016,1
UT,NTP,2016,0
UT,PHARMACY,2016,75
UT,PRACTITIONER,2016,3
UT,RESEARCHER,2016,0
VA,ANALYTICAL LAB,2016,0
VA,CANINE HANDLER,2016,0
VA,DISTRIBUTOR,2016,16
VA,HOSPITAL,2016,122
VA,IMPORTER,2016,1
VA,MANUFACTURER,2016,0
VA,MID LEVEL PRACTITIONER,2016,4
VA,NTP,2016,0
VA,PHARMACY,2016,295
VA,PRACTITIONER,2016,44
VA,RESEARCHER,2016,1
VA,TEACHING INSTITUTION,2016,0
VI,HOSPITAL,2016,0
VI,PHARMACY,2016,0
VT,CANINE HANDLER,2016,0
VT,DISTRIBUTOR,2016,2
VT,HOSPITAL,2016,8
VT,MANUFACTURER,2016,0
VT,MID LEVEL PRACTITIONER,2016,0
VT,NTP,2016,1
VT,PHARMACY,2016,28
VT,PRACTITIONER,2016,2
VT,TEACHING INSTITUTION,2016,0
WA,DISTRIBUTOR,2016,3
WA,HOSPITAL,2016,122
WA,MANUFACTURER,2016,0
WA,MID LEVEL PRACTITIONER,2016,0
WA,NTP,2016,0
WA,PHARMACY,2016,292
WA,PRACTITIONER,2016,39
WA,RESEARCHER,2016,3
WI,DISTRIBUTOR,2016,4
WI,HOSPITAL,2016,38
WI,IMPORTER,2016,0
WI,MID LEVEL PRACTITIONER,2016,0
WI,NTP,2016,1
WI,PHARMACY,2016,106
WI,PRACTITIONER,2016,12
WI,RESEARCHER,2016,0
WI,REVERSE DISTRIBUTOR,2016,0
WV,CANINE HANDLER,2016,0
WV,DISTRIBUTOR,2016,14
WV,HOSPITAL,2016,75
WV,IMPORTER,2016,1
WV,MANUFACTURER,2016,0
WV,MID LEVEL PRACTITIONER,2016,1
WV,NTP,2016,0
WV,PHARMACY,2016,58
WV,PRACTITIONER,2016,1
WY,CANINE HANDLER,2016,0
WY,HOSPITAL,2016,8
WY,IMPORTER,2016,0
WY,MID LEVEL PRACTITIONER,2016,0
WY,PHARMACY,2016,11
WY,PRACTITIONER,2016,1
AK,DISTRIBUTOR,2017,4
AK,HOSPITAL,2017,16
AK,MID LEVEL PRACTITIONER,2017,0
AK,PHARMACY,2017,46
AK,PRACTITIONER,2017,3
AL,ANALYTICAL LAB,2017,1
AL,DISTRIBUTOR,2017,44
AL,EXPORTER,2017,0
AL,HOSPITAL,2017,73
AL,MANUFACTURER,2017,2
AL,MID LEVEL PRACTITIONER,2017,1
AL,NTP,2017,1
AL,PHARMACY,2017,178
AL,PRACTITIONER,2017,17
AL,RESEARCHER,2017,2
AP,HOSPITAL,2017,0
AR,CANINE HANDLER,2017,0
AR,DISTRIBUTOR,2017,66
AR,HOSPITAL,2017,98
AR,MANUFACTURER,2017,3
AR,MID LEVEL PRACTITIONER,2017,1
AR,NTP,2017,0
AR,PHARMACY,2017,81
AR,PRACTITIONER,2017,8
AR,RESEARCHER,2017,1
AS,HOSPITAL,2017,0
AZ,ANALYTICAL LAB,2017,0
AZ,CANINE HANDLER,2017,0
AZ,DISTRIBUTOR,2017,28
AZ,HOSPITAL,2017,97
AZ,MANUFACTURER,2017,2
AZ,MID LEVEL PRACTITIONER,2017,0
AZ,NTP,2017,1
AZ,PHARMACY,2017,3995
AZ,PRACTITIONER,2017,44
AZ,RESEARCHER,2017,0
CA,CANINE HANDLER,2017,1
CA,DISTRIBUTOR,2017,69
CA,EXPORTER,2017,1
CA,HOSPITAL,2017,384
CA,MANUFACTURER,2017,8
CA,MID LEVEL PRACTITIONER,2017,1
CA,NTP,2017,4
CA,PHARMACY,2017,1455
CA,PRACTITIONER,2017,117
CA,RESEARCHER,2017,4
CA,REVERSE DISTRIBUTOR,2017,0
CA,TEACHING INSTITUTION,2017,0
CO,ANALYTICAL LAB,2017,0
CO,CANINE HANDLER,2017,0
CO,DISTRIBUTOR,2017,15
CO,HOSPITAL,2017,108
CO,IMPORTER,2017,0
CO,MANUFACTURER,2017,2
CO,MID LEVEL PRACTITIONER,2017,3
CO,NTP,2017,3
CO,PHARMACY,2017,189
CO,PRACTITIONER,2017,42
CO,RESEARCHER,2017,2
CO,TEACHING INSTITUTION,2017,0
CT,ANALYTICAL LAB,2017,0
CT,CANINE HANDLER,2017,1
CT,DISTRIBUTOR,2017,1
CT,EXPORTER,2017,0
CT,HOSPITAL,2017,35
CT,MANUFACTURER,2017,0
CT,MID LEVEL PRACTITIONER,2017,2
CT,NTP,2017,0
CT,PHARMACY,2017,351
CT,PRACTITIONER,2017,10
CT,RESEARCHER,2017,2
DC,DISTRIBUTOR,2017,0
DC,HOSPITAL,2017,13
DC,MID LEVEL PRACTITIONER,2017,4
DC,PHARMACY,2017,38
DC,PRACTITIONER,2017,3
DC,RESEARCHER,2017,0
DC,TEACHING INSTITUTION,2017,0
DE,ANALYTICAL LAB,2017,0
DE,DISTRIBUTOR,2017,0
DE,HOSPITAL,2017,16
DE,MANUFACTURER,2017,0
DE,NTP,2017,1
DE,PHARMACY,2017,35
DE,PRACTITIONER,2017,4
DE,RESEARCHER,2017,1
FL,ANALYTICAL LAB,2017,0
FL,CANINE HANDLER,2017,0
FL,DISTRIBUTOR,2017,53
FL,EXPORTER,2017,0
FL,HOSPITAL,2017,313
FL,IMPORTER,2017,0
FL,MANUFACTURER,2017,1
FL,MID LEVEL PRACTITIONER,2017,1
FL,NTP,2017,2
FL,PHARMACY,2017,570
FL,PRACTITIONER,2017,89
FL,RESEARCHER,2017,1
FL,REVERSE DISTRIBUTOR,2017,28
GA,ANALYTICAL LAB,2017,0
GA,CANINE HANDLER,2017,0
GA,DISTRIBUTOR,2017,29
GA,EXPORTER,2017,0
GA,HOSPITAL,2017,206
GA,MANUFACTURER,2017,3
GA,MID LEVEL PRACTITIONER,2017,1
GA,NTP,2017,3
GA,PHARMACY,2017,395
GA,PRACTITIONER,2017,42
GA,RESEARCHER,2017,1
GA,REVERSE DISTRIBUTOR,2017,0
GU,HOSPITAL,2017,0
GU,PHARMACY,2017,1
HI,DISTRIBUTOR,2017,1
HI,HOSPITAL,2017,10
HI,NTP,2017,0
HI,PHARMACY,2017,38
HI,PRACTITIONER,2017,3
IA,ANALYTICAL LAB,2017,0
IA,CANINE HANDLER,2017,0
IA,DISTRIBUTOR,2017,4
IA,HOSPITAL,2017,42
IA,MID LEVEL PRACTITIONER,2017,2
IA,NTP,2017,1
IA,PHARMACY,2017,89
IA,PRACTITIONER,2017,6
IA,RESEARCHER,2017,2
ID,CANINE HANDLER,2017,0
ID,DISTRIBUTOR,2017,1
ID,HOSPITAL,2017,35
ID,MID LEVEL PRACTITIONER,2017,0
ID,PHARMACY,2017,57
ID,PRACTITIONER,2017,11
IL,ANALYTICAL LAB,2017,0
IL,CANINE HANDLER,2017,0
IL,DISTRIBUTOR,2017,22
IL,EXPORTER,2017,0
IL,HOSPITAL,2017,101
IL,MANUFACTURER,2017,2
IL,MID LEVEL PRACTITIONER,2017,1
IL,NTP,2017,0
IL,PHARMACY,2017,624
IL,PRACTITIONER,2017,29
IL,RESEARCHER,2017,0
IL,REVERSE DISTRIBUTOR,2017,9
IL,TEACHING INSTITUTION,2017,0
IN,ANALYTICAL LAB,2017,1
IN,CANINE HANDLER,2017,0
IN,DISTRIBUTOR,2017,27
IN,HOSPITAL,2017,187
IN,IMPORTER,2017,0
IN,MANUFACTURER,2017,6
IN,MID LEVEL PRACTITIONER,2017,0
IN,NTP,2017,1
IN,PHARMACY,2017,263
IN,PRACTITIONER,2017,32
IN,RESEARCHER,2017,2
IN,REVERSE DISTRIBUTOR,2017,0
KS,CANINE HANDLER,2017,0
KS,DISTRIBUTOR,2017,12
KS,HOSPITAL,2017,36
KS,MANUFACTURER,2017,0
KS,MID LEVEL PRACTITIONER,2017,1
KS,NTP,2017,0
KS,PHARMACY,2017,86
KS,PRACTITIONER,2017,7
KS,RESEARCHER,2017,0
KY,CANINE HANDLER,2017,0
KY,DISTRIBUTOR,2017,28
KY,EXPORTER,2017,0
KY,HOSPITAL,2017,122
KY,IMPORTER,2017,0
KY,MANUFACTURER,2017,1
KY,MID LEVEL PRACTITIONER,2017,1
KY,NTP,2017,4
KY,PHARMACY,2017,153
KY,PRACTITIONER,2017,9
KY,RESEARCHER,2017,0
LA,DISTRIBUTOR,2017,5
LA,HOSPITAL,2017,58
LA,MID LEVEL PRACTITIONER,2017,0
LA,NTP,2017,1
LA,PHARMACY,2017,118
LA,PRACTITIONER,2017,5
MA,CANINE HANDLER,2017,0
MA,DISTRIBUTOR,2017,25
MA,HOSPITAL,2017,93
MA,MANUFACTURER,2017,0
MA,MID LEVEL PRACTITIONER,2017,0
MA,NTP,2017,4
MA,PHARMACY,2017,138
MA,PRACTITIONER,2017,12
MA,RESEARCHER,2017,2
MD,ANALYTICAL LAB,2017,2
MD,DISTRIBUTOR,2017,4
MD,EXPORTER,2017,1
MD,HOSPITAL,2017,33
MD,MANUFACTURER,2017,0
MD,MID LEVEL PRACTITIONER,2017,0
MD,NTP,2017,2
MD,PHARMACY,2017,343
MD,PRACTITIONER,2017,47
MD,RESEARCHER,2017,4
ME,DISTRIBUTOR,2017,0
ME,HOSPITAL,2017,20
ME,MID LEVEL PRACTITIONER,2017,0
ME,NTP,2017,0
ME,PHARMACY,2017,36
ME,PRACTITIONER,2017,5
ME,RESEARCHER,2017,0
MI,CANINE HANDLER,2017,0
MI,DISTRIBUTOR,2017,12
MI,EXPORTER,2017,0
MI,HOSPITAL,2017,136
MI,IMPORTER,2017,0
MI,MANUFACTURER,2017,0
MI,MID LEVEL PRACTITIONER,2017,2
MI,NTP,2017,1
MI,PHARMACY,2017,651
MI,PRACTITIONER,2017,31
MI,RESEARCHER,2017,0
MI,REVERSE DISTRIBUTOR,2017,0
MI,TEACHING INSTITUTION,2017,0
MN,ANALYTICAL LAB,2017,0
MN,CANINE HANDLER,2017,0
MN,DISTRIBUTOR,2017,7
MN,HOSPITAL,2017,60
MN,IMPORTER,2017,0
MN,MANUFACTURER,2017,0
MN,MID LEVEL PRACTITIONER,2017,0
MN,NTP,2017,0
MN,PHARMACY,2017,156
MN,PRACTITIONER,2017,21
MN,RESEARCHER,2017,0
MN,REVERSE DISTRIBUTOR,2017,0
MO,ANALYTICAL LAB,2017,0
MO,CANINE HANDLER,2017,0
MO,DISTRIBUTOR,2017,19
MO,HOSPITAL,2017,153
MO,MANUFACTURER,2017,3
MO,MID LEVEL PRACTITIONER,2017,7
MO,NTP,2017,2
MO,PHARMACY,2017,1607
MO,PRACTITIONER,2017,12
MO,RESEARCHER,2017,1
MO,TEACHING INSTITUTION,2017,0
MP,PHARMACY,2017,1
MS,DISTRIBUTOR,2017,56
MS,EXPORTER,2017,0
MS,HOSPITAL,2017,47
MS,MANUFACTURER,2017,5
MS,MID LEVEL PRACTITIONER,2017,0
MS,PHARMACY,2017,82
MS,PRACTITIONER,2017,9
MS,RESEARCHER,2017,0
MT,HOSPITAL,2017,27
MT,MID LEVEL PRACTITIONER,2017,1
MT,NTP,2017,0
MT,PHARMACY,2017,33
MT,PRACTITIONER,2017,4
NC,ANALYTICAL LAB,2017,1
NC,CANINE HANDLER,2017,1
NC,DISTRIBUTOR,2017,22
NC,EXPORTER,2017,0
NC,HOSPITAL,2017,216
NC,IMPORTER,2017,3
NC,MANUFACTURER,2017,2
NC,MID LEVEL PRACTITIONER,2017,45
NC,NTP,2017,0
NC,PHARMACY,2017,298
NC,PRACTITIONER,2017,38
NC,RESEARCHER,2017,0
NC,REVERSE DISTRIBUTOR,2017,0
NC,TEACHING INSTITUTION,2017,0
ND,DISTRIBUTOR,2017,0
ND,HOSPITAL,2017,14
ND,IMPORTER,2017,0
ND,MANUFACTURER,2017,0
ND,NTP,2017,0
ND,PHARMACY,2017,9
ND,PRACTITIONER,2017,0
NE,DISTRIBUTOR,2017,0
NE,HOSPITAL,2017,25
NE,MANUFACTURER,2017,0
NE,MID LEVEL PRACTITIONER,2017,2
NE,PHARMACY,2017,88
NE,PRACTITIONER,2017,6
NE,RESEARCHER,2017,0
NH,DISTRIBUTOR,2017,2
NH,HOSPITAL,2017,20
NH,IMPORTER,2017,1
NH,MID LEVEL PRACTITIONER,2017,0
NH,NTP,2017,0
NH,PHARMACY,2017,61
NH,PRACTITIONER,2017,12
NJ,ANALYTICAL LAB,2017,1
NJ,CANINE HANDLER,2017,1
NJ,DISTRIBUTOR,2017,40
NJ,EXPORTER,2017,0
NJ,HOSPITAL,2017,28
NJ,IMPORTER,2017,0
NJ,MANUFACTURER,2017,3
NJ,MID LEVEL PRACTITIONER,2017,1
NJ,NTP,2017,1
NJ,PHARMACY,2017,274
NJ,PRACTITIONER,2017,46
NJ,RESEARCHER,2017,1
NM,HOSPITAL,2017,51
NM,MANUFACTURER,2017,0
NM,MID LEVEL PRACTITIONER,2017,6
NM,NTP,2017,0
NM,PHARMACY,2017,55
NM,PRACTITIONER,2017,7
NM,TEACHING INSTITUTION,2017,0
NV,DISTRIBUTOR,2017,4
NV,HOSPITAL,2017,52
NV,MANUFACTURER,2017,0
NV,MID LEVEL PRACTITIONER,2017,0
NV,NTP,2017,0
NV,PHARMACY,2017,103
NV,PRACTITIONER,2017,9
NV,RESEARCHER,2017,5
NY,ANALYTICAL LAB,2017,2
NY,DISTRIBUTOR,2017,31
NY,HOSPITAL,2017,131
NY,IMPORTER,2017,0
NY,MANUFACTURER,2017,3
NY,MID LEVEL PRACTITIONER,2017,0
NY,NTP,2017,8
NY,PHARMACY,2017,383
NY,PRACTITIONER,2017,53
NY,RESEARCHER,2017,3
NY,TEACHING INSTITUTION,2017,0
OH,ANALYTICAL LAB,2017,0
OH,DISTRIBUTOR,2017,32
OH,HOSPITAL,2017,281
OH,IMPORTER,2017,1
OH,MANUFACTURER,2017,4
OH,MID LEVEL PRACTITIONER,2017,12
OH,NTP,2017,2
OH,PHARMACY,2017,2742
OH,PRACTITIONER,2017,29
OH,RESEARCHER,2017,1
OH,REVERSE DISTRIBUTOR,2017,0
OH,TEACHING INSTITUTION,2017,0
OK,ANALYTICAL LAB,2017,0
OK,CANINE HANDLER,2017,0
OK,DISTRIBUTOR,2017,6
OK,HOSPITAL,2017,62
OK,MANUFACTURER,2017,3
OK,MID LEVEL PRACTITIONER,2017,4
OK,NTP,2017,0
OK,PHARMACY,2017,80
OK,PRACTITIONER,2017,12
OK,REVERSE DISTRIBUTOR,2017,0
OR,DISTRIBUTOR,2017,2
OR,HOSPITAL,2017,56
OR,MANUFACTURER,2017,0
OR,MID LEVEL PRACTITIONER,2017,2
OR,NTP,2017,1
OR,PHARMACY,2017,185
OR,PRACTITIONER,2017,39
PA,ANALYTICAL LAB,2017,0
PA,DISTRIBUTOR,2017,59
PA,HOSPITAL,2017,239
PA,MANUFACTURER,2017,2
PA,MID LEVEL PRACTITIONER,2017,2
PA,NTP,2017,17
PA,PHARMACY,2017,706
PA,PRACTITIONER,2017,34
PA,RESEARCHER,2017,2
PA,REVERSE DISTRIBUTOR,2017,0
PR,ANALYTICAL LAB,2017,0
PR,CANINE HANDLER,2017,0
PR,DISTRIBUTOR,2017,7
PR,EXPORTER,2017,0
PR,HOSPITAL,2017,5
PR,MANUFACTURER,2017,0
PR,NTP,2017,0
PR,PHARMACY,2017,25
RI,DISTRIBUTOR,2017,0
RI,EXPORTER,2017,0
RI,HOSPITAL,2017,9
RI,MANUFACTURER,2017,0
RI,NTP,2017,0
RI,PHARMACY,2017,16
RI,PRACTITIONER,2017,4
SC,ANALYTICAL LAB,2017,0
SC,CANINE HANDLER,2017,0
SC,DISTRIBUTOR,2017,19
SC,HOSPITAL,2017,81
SC,IMPORTER,2017,0
SC,MANUFACTURER,2017,0
SC,MID LEVEL PRACTITIONER,2017,2
SC,NTP,2017,1
SC,PHARMACY,2017,895
SC,PRACTITIONER,2017,40
SC,RESEARCHER,2017,0
SD,HOSPITAL,2017,60
SD,MID LEVEL PRACTITIONER,2017,0
SD,PHARMACY,2017,26
SD,PRACTITIONER,2017,3
TN,ANALYTICAL LAB,2017,0
TN,DISTRIBUTOR,2017,201
TN,EXPORTER,2017,0
TN,HOSPITAL,2017,337
TN,IMPORTER,2017,1
TN,MANUFACTURER,2017,8
TN,MID LEVEL PRACTITIONER,2017,1
TN,NTP,2017,0
TN,PHARMACY,2017,655
TN,PRACTITIONER,2017,24
TN,RESEARCHER,2017,0
TN,REVERSE DISTRIBUTOR,2017,3
TX,ANALYTICAL LAB,2017,0
TX,CANINE HANDLER,2017,0
TX,DISTRIBUTOR,2017,43
TX,HOSPITAL,2017,363
TX,MANUFACTURER,2017,1
TX,MID LEVEL PRACTITIONER,2017,16
TX,NTP,2017,0
TX,PHARMACY,2017,717
TX,PRACTITIONER,2017,106
TX,RESEARCHER,2017,0
TX,REVERSE DISTRIBUTOR,2017,17
TX,TEACHING INSTITUTION,2017,1
UT,ANALYTICAL LAB,2017,0
UT,DISTRIBUTOR,2017,5
UT,HOSPITAL,2017,66
UT,MANUFACTURER,2017,2
UT,MID LEVEL PRACTITIONER,2017,0
UT,NTP,2017,0
UT,PHARMACY,2017,77
UT,PRACTITIONER,2017,15
UT,RESEARCHER,2017,2
VA,ANALYTICAL LAB,2017,1
VA,CANINE HANDLER,2017,0
VA,DISTRIBUTOR,2017,11
VA,HOSPITAL,2017,140
VA,IMPORTER,2017,0
VA,MANUFACTURER,2017,0
VA,MID LEVEL PRACTITIONER,2017,0
VA,NTP,2017,4
VA,PHARMACY,2017,273
VA,PRACTITIONER,2017,41
VA,RESEARCHER,2017,0
VA,TEACHING INSTITUTION,2017,0
VI,HOSPITAL,2017,0
VI,PHARMACY,2017,3
VT,CANINE HANDLER,2017,0
VT,DISTRIBUTOR,2017,1
VT,HOSPITAL,2017,6
VT,MANUFACTURER,2017,0
VT,MID LEVEL PRACTITIONER,2017,1
VT,NTP,2017,1
VT,PHARMACY,2017,9
VT,PRACTITIONER,2017,2
VT,TEACHING INSTITUTION,2017,0
WA,DISTRIBUTOR,2017,9
WA,HOSPITAL,2017,82
WA,MANUFACTURER,2017,0
WA,MID LEVEL PRACTITIONER,2017,3
WA,NTP,2017,2
WA,PHARMACY,2017,449
WA,PRACTITIONER,2017,35
WA,RESEARCHER,2017,2
WI,DISTRIBUTOR,2017,4
WI,HOSPITAL,2017,40
WI,IMPORTER,2017,0
WI,MID LEVEL PRACTITIONER,2017,0
WI,NTP,2017,0
WI,PHARMACY,2017,107
WI,PRACTITIONER,2017,12
WI,RESEARCHER,2017,0
WI,REVERSE DISTRIBUTOR,2017,0
WV,CANINE HANDLER,2017,0
WV,DISTRIBUTOR,2017,6
WV,HOSPITAL,2017,59
WV,IMPORTER,2017,0
WV,MANUFACTURER,2017,1
WV,MID LEVEL PRACTITIONER,2017,5
WV,NTP,2017,0
WV,PHARMACY,2017,56
WV,PRACTITIONER,2017,3
WY,CANINE HANDLER,2017,0
WY,HOSPITAL,2017,15
WY,IMPORTER,2017,0
WY,MID LEVEL PRACTITIONER,2017,1
WY,PHARMACY,2017,22
WY,PRACTITIONER,2017,6
AK,DISTRIBUTOR,2018,0
AK,HOSPITAL,2018,9
AK,MID LEVEL PRACTITIONER,2018,1
AK,PHARMACY,2018,24
AK,PRACTITIONER,2018,3
AL,ANALYTICAL LAB,2018,0
AL,DISTRIBUTOR,2018,10
AL,EXPORTER,2018,0
AL,HOSPITAL,2018,39
AL,MANUFACTURER,2018,0
AL,MID LEVEL PRACTITIONER,2018,0
AL,NTP,2018,0
AL,PHARMACY,2018,120
AL,PRACTITIONER,2018,15
AL,RESEARCHER,2018,2
AP,HOSPITAL,2018,0
AR,CANINE HANDLER,2018,1
AR,DISTRIBUTOR,2018,20
AR,HOSPITAL,2018,42
AR,MANUFACTURER,2018,3
AR,MID LEVEL PRACTITIONER,2018,0
AR,NTP,2018,1
AR,PHARMACY,2018,61
AR,PRACTITIONER,2018,9
AR,RESEARCHER,2018,0
AS,HOSPITAL,2018,0
AZ,ANALYTICAL LAB,2018,0
AZ,CANINE HANDLER,2018,0
AZ,DISTRIBUTOR,2018,34
AZ,HOSPITAL,2018,122
AZ,MANUFACTURER,2018,0
AZ,MID LEVEL PRACTITIONER,2018,6
AZ,NTP,2018,1
AZ,PHARMACY,2018,3092
AZ,PRACTITIONER,2018,35
AZ,RESEARCHER,2018,0
CA,CANINE HANDLER,2018,0
CA,DISTRIBUTOR,2018,85
CA,EXPORTER,2018,0
CA,HOSPITAL,2018,464
CA,MANUFACTURER,2018,7
CA,MID LEVEL PRACTITIONER,2018,5
CA,NTP,2018,1
CA,PHARMACY,2018,1999
CA,PRACTITIONER,2018,129
CA,RESEARCHER,2018,2
CA,REVERSE DISTRIBUTOR,2018,0
CA,TEACHING INSTITUTION,2018,0
CO,ANALYTICAL LAB,2018,0
CO,CANINE HANDLER,2018,1
CO,DISTRIBUTOR,2018,13
CO,HOSPITAL,2018,60
CO,IMPORTER,2018,0
CO,MANUFACTURER,2018,1
CO,MID LEVEL PRACTITIONER,2018,3
CO,NTP,2018,1
CO,PHARMACY,2018,240
CO,PRACTITIONER,2018,48
CO,RESEARCHER,2018,0
CO,TEACHING INSTITUTION,2018,0
CT,ANALYTICAL LAB,2018,0
CT,CANINE HANDLER,2018,0
CT,DISTRIBUTOR,2018,0
CT,EXPORTER,2018,0
CT,HOSPITAL,2018,25
CT,MANUFACTURER,2018,0
CT,MID LEVEL PRACTITIONER,2018,0
CT,NTP,2018,1
CT,PHARMACY,2018,410
CT,PRACTITIONER,2018,10
CT,RESEARCHER,2018,1
DC,DISTRIBUTOR,2018,0
DC,HOSPITAL,2018,35
DC,MID LEVEL PRACTITIONER,2018,7
DC,PHARMACY,2018,38
DC,PRACTITIONER,2018,1
DC,RESEARCHER,2018,0
DC,TEACHING INSTITUTION,2018,0
DE,ANALYTICAL LAB,2018,0
DE,DISTRIBUTOR,2018,0
DE,HOSPITAL,2018,17
DE,MANUFACTURER,2018,1
DE,NTP,2018,1
DE,PHARMACY,2018,28
DE,PRACTITIONER,2018,0
DE,RESEARCHER,2018,0
FL,ANALYTICAL LAB,2018,0
FL,CANINE HANDLER,2018,1
FL,DISTRIBUTOR,2018,90
FL,EXPORTER,2018,0
